gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('mie_mio_DET', 'frasi_frase_NOUN')	5	mie frasi	mie	frasi	mio	frase	DET	NOUN
('è_essere_VERB', 'molta_molto_DET')	5	è molta	è	molta	essere	molto	VERB	DET
('domande_domanda_NOUN', 'stupide_stupido_ADJ')	5	domande stupide	domande	stupide	domanda	stupido	NOUN	ADJ
('comprare_comprare_VERB', 'delle_di_ADP')	5	comprare delle	comprare	delle	comprare	di	VERB	ADP
('un_uno_DET', 'pranzo_pranzo_NOUN')	5	un pranzo	un	pranzo	uno	pranzo	DET	NOUN
('questo_questo_DET', 'articolo_articolo_NOUN')	5	questo articolo	questo	articolo	questo	articolo	DET	NOUN
('buon_buono_ADJ', 'consiglio_consiglio_NOUN')	5	buon consiglio	buon	consiglio	buono	consiglio	ADJ	NOUN
('di_di_ADP', 'domenica_domenica_NOUN')	5	di domenica	di	domenica	di	domenica	ADP	NOUN
"('sono_essere_AUX', ""nell'_in_ADP"")"	5	sono nell'	sono	nell'	essere	in	AUX	ADP
('a_a_ADP', 'sparare_sparare_VERB')	5	ami continuò a sparare	a	sparare	a	sparare	ADP	VERB
('negozio_negozio_NOUN', 'è_essere_AUX')	5	negozio è	negozio	è	negozio	essere	NOUN	AUX
('nel_in_ADP', 'cuore_cuore_NOUN')	5	nel cuore	nel	cuore	in	cuore	ADP	NOUN
('avete_avere_AUX', 'baciato_baciare_VERB')	5	avete baciato	avete	baciato	avere	baciare	AUX	VERB
('più_più_ADV', 'come_come_ADP')	5	più come	più	come	più	come	ADV	ADP
('conoscere_conoscere_VERB', 'la_il_DET')	5	conoscere la	conoscere	la	conoscere	il	VERB	DET
('più_più_ADV', 'le_il_DET')	5	più le	più	le	più	il	ADV	DET
('parcheggiare_parcheggiare_VERB', 'la_il_DET')	5	parcheggiare la	parcheggiare	la	parcheggiare	il	VERB	DET
('non_non_ADV', 'fuma_fumare_VERB')	5	non fuma	non	fuma	non	fumare	ADV	VERB
('trasferito_trasferire_VERB', 'in_in_ADP')	5	trasferito in	trasferito	in	trasferire	in	VERB	ADP
('persona_persona_NOUN', 'di_di_ADP')	5	persona di	persona	di	persona	di	NOUN	ADP
('vuoi_volere_AUX', 'ancora_ancora_ADV')	5	vuoi ancora	vuoi	ancora	volere	ancora	AUX	ADV
('suo_suo_DET', 'talento_talento_NOUN')	5	suo talento	suo	talento	suo	talento	DET	NOUN
('sangue_sangue_NOUN', 'dappertutto_dappertutto_ADV')	5	sangue dappertutto	sangue	dappertutto	sangue	dappertutto	NOUN	ADV
('spieghi_spiegare_VERB', 'a_a_ADP')	5		spieghi	a	spiegare	a	VERB	ADP
('capelli_capello_NOUN', 'sono_essere_AUX')	5	capelli sono	capelli	sono	capello	essere	NOUN	AUX
('tempo_tempo_NOUN', 'ha_avere_AUX')	5	tempo ha	tempo	ha	tempo	avere	NOUN	AUX
('non_non_ADV', 'potevamo_potere_AUX')	5	non potevamo	non	potevamo	non	potere	ADV	AUX
('sono_essere_AUX', 'suo_suo_DET')	5	sono suo	sono	suo	essere	suo	AUX	DET
('telefono_telefono_NOUN', 'cellulare_cellulare_ADJ')	5	telefono cellulare	telefono	cellulare	telefono	cellulare	NOUN	ADJ
('davvero_davvero_ADV', 'orgoglioso_orgoglioso_ADJ')	5	davvero orgoglioso	davvero	orgoglioso	davvero	orgoglioso	ADV	ADJ
('un_uno_DET', 'enorme_enorme_ADJ')	5	un enorme	un	enorme	uno	enorme	DET	ADJ
"('solo_solo_ADV', ""un'_uno_DET"")"	5	solo un'	solo	un'	solo	uno	ADV	DET
('hanno_avere_AUX', 'portato_portare_VERB')	5	hanno portato	hanno	portato	avere	portare	AUX	VERB
('scatola_scatola_NOUN', 'vuota_vuoto_ADJ')	5	scatola vuota	scatola	vuota	scatola	vuoto	NOUN	ADJ
('erano_essere_AUX', 'scettici_scettico_ADJ')	5	erano scettici	erano	scettici	essere	scettico	AUX	ADJ
('davvero_davvero_ADV', 'intelligente_intelligente_ADJ')	5	davvero intelligente	davvero	intelligente	davvero	intelligente	ADV	ADJ
('ancora_ancora_ADV', 'bisogno_bisogno_NOUN')	5	ancora bisogno	ancora	bisogno	ancora	bisogno	ADV	NOUN
('avrete_avere_VERB', 'bisogno_bisogno_NOUN')	5	avrete bisogno	avrete	bisogno	avere	bisogno	VERB	NOUN
('perché_perché_ADV', 'queste_questo_DET')	5	perché queste	perché	queste	perché	questo	ADV	DET
('a_a_ADP', 'nuoto_nuoto_NOUN')	5	ato ad attraversare il fiume a nuoto	a	nuoto	a	nuoto	ADP	NOUN
('diede_dare_VERB', 'del_di_ADP')	5	diede del	diede	del	dare	di	VERB	ADP
('sia_essere_AUX', 'seria_serio_ADJ')	5	sia seria	sia	seria	essere	serio	AUX	ADJ
('potere_potere_AUX', 'vincere_vincere_VERB')	5	potere vincere	potere	vincere	potere	vincere	AUX	VERB
('beve_bere_VERB', 'tè_tè_NOUN')	5	beve tè	beve	tè	bere	tè	VERB	NOUN
('o_o_CCONJ', 'del_di_ADP')	5	orresti del	o	del	o	di	CCONJ	ADP
('è_essere_AUX', 'scusata_scusare_VERB')	5	è scusata	è	scusata	essere	scusare	AUX	VERB
('la_la_PRON', 'vedrò_vedere_VERB')	5	la vedrò	la	vedrò	la	vedere	PRON	VERB
('spasso_spasso_NOUN', 'il_il_DET')	5	spasso il	spasso	il	spasso	il	NOUN	DET
('che_che_SCONJ', 'avevo_avere_VERB')	5	che avevo	che	avevo	che	avere	SCONJ	VERB
('mia_mio_DET', 'richiesta_richiesta_NOUN')	5	mia richiesta	mia	richiesta	mio	richiesta	DET	NOUN
('noi_noi_PRON', 'facciamo_fare_VERB')	5	noi facciamo	noi	facciamo	noi	fare	PRON	VERB
"('niente_niente_PRON', ""sull'_su_ADP"")"	5	niente sull'	niente	sull'	niente	su	PRON	ADP
('sono_essere_AUX', 'assenti_assente_ADJ')	5	sono assenti	sono	assenti	essere	assente	AUX	ADJ
('suoi_suo_DET', 'appunti_appunto_NOUN')	5	suoi appunti	suoi	appunti	suo	appunto	DET	NOUN
('vedere_vedere_VERB', 'qualcosa_qualcosa_PRON')	5	vedere qualcosa	vedere	qualcosa	vedere	qualcosa	VERB	PRON
('si_si_PRON', 'sposerà_sposare_VERB')	5	si sposerà	si	sposerà	si	sposare	PRON	VERB
('davvero_davvero_ADV', 'felici_felice_ADJ')	5	davvero felici	davvero	felici	davvero	felice	ADV	ADJ
('farmi_farmare_VERB', 'una_uno_DET')	5	farmi una	farmi	una	farmare	uno	VERB	DET
('golf_golf_NOUN', 'con_con_ADP')	5	golf con	golf	con	golf	con	NOUN	ADP
('loro_loro_PRON', 'dove_dove_ADV')	5	loro dove	loro	dove	loro	dove	PRON	ADV
('un_uno_DET', 'villaggio_villaggio_NOUN')	5	un villaggio	un	villaggio	uno	villaggio	DET	NOUN
('intelligente_intelligente_ADJ', 'come_come_ADP')	5	intelligente come	intelligente	come	intelligente	come	ADJ	ADP
('dalla_da_ADP', 'parte_parte_NOUN')	5	dalla parte	dalla	parte	da	parte	ADP	NOUN
('una_uno_DET', 'panchina_panchina_NOUN')	5	una panchina	una	panchina	uno	panchina	DET	NOUN
('con_con_ADP', 'tutto_tutto_DET')	5	con tutto	con	tutto	con	tutto	ADP	DET
('stato_essere_AUX', 'ferito_ferire_VERB')	5	stato ferito	stato	ferito	essere	ferire	AUX	VERB
('venire_venire_VERB', 'perché_perché_SCONJ')	5	venire perché	venire	perché	venire	perché	VERB	SCONJ
('dare_dare_VERB', 'le_il_DET')	5	dare le	dare	le	dare	il	VERB	DET
('ero_essere_AUX', 'interessato_interessato_ADJ')	5	ero interessato	ero	interessato	essere	interessato	AUX	ADJ
('apprezziamo_apprezzare_VERB', 'il_il_DET')	5	apprezziamo il	apprezziamo	il	apprezzare	il	VERB	DET
('siete_essere_AUX', 'tornati_tornare_VERB')	5	siete tornati	siete	tornati	essere	tornare	AUX	VERB
('guerra_guerra_NOUN', 'mondiale_mondiale_ADJ')	5	guerra mondiale	guerra	mondiale	guerra	mondiale	NOUN	ADJ
('volete_volere_AUX', 'vedere_vedere_VERB')	5	volete vedere	volete	vedere	volere	vedere	AUX	VERB
('malato_malato_VERB', 'a_a_ADP')	5	ma	malato	a	malato	a	VERB	ADP
('ha_avere_AUX', 'sbucciato_sbucciare_VERB')	5	ha sbucciato	ha	sbucciato	avere	sbucciare	AUX	VERB
('un_uno_DET', 'politico_politico_NOUN')	5	un politico	un	politico	uno	politico	DET	NOUN
('si_si_PRON', 'sposarono_sposare_VERB')	5	si sposarono	si	sposarono	si	sposare	PRON	VERB
('cose_cosa_NOUN', 'terribili_terribile_ADJ')	5	cose terribili	cose	terribili	cosa	terribile	NOUN	ADJ
('esseri_essere_NOUN', 'umani_umano_ADJ')	5	esseri umani	esseri	umani	essere	umano	NOUN	ADJ
('chiamarono_chiamare_VERB', 'la_il_DET')	5	chiamarono la	chiamarono	la	chiamare	il	VERB	DET
('abbiamo_avere_VERB', 'circa_circa_ADV')	5	abbiamo circa	abbiamo	circa	avere	circa	VERB	ADV
('scritta_scrivere_VERB', 'in_in_ADP')	5	scritta in	scritta	in	scrivere	in	VERB	ADP
('vide_vedere_VERB', 'una_uno_DET')	5	vide una	vide	una	vedere	uno	VERB	DET
('loro_loro_DET', 'piani_piano_NOUN')	5	loro piani	loro	piani	loro	piano	DET	NOUN
('di_di_ADP', 'tumore_tumore_NOUN')	5	di tumore	di	tumore	di	tumore	ADP	NOUN
('chiamata_chiamare_VERB', 'ieri_ieri_ADV')	5	chiamata ieri	chiamata	ieri	chiamare	ieri	VERB	ADV
('fate_fare_VERB', 'come_come_SCONJ')	5	fate come	fate	come	fare	come	VERB	SCONJ
('sarà_essere_AUX', 'mai_mai_ADV')	5	sarà mai	sarà	mai	essere	mai	AUX	ADV
('nata_nascere_VERB', 'a_a_ADP')	5	na	nata	a	nascere	a	VERB	ADP
('questo_questo_DET', 'dispositivo_dispositivo_NOUN')	5	questo dispositivo	questo	dispositivo	questo	dispositivo	DET	NOUN
('canzone_canzone_NOUN', 'triste_triste_ADJ')	5	canzone triste	canzone	triste	canzone	triste	NOUN	ADJ
('triste_triste_ADJ', 'per_per_ADP')	5	triste per	triste	per	triste	per	ADJ	ADP
('quella_quello_DET', 'parola_parola_NOUN')	5	quella parola	quella	parola	quello	parola	DET	NOUN
('se_se_SCONJ', 'ti_ti_PRON')	5	se ti	se	ti	se	ti	SCONJ	PRON
('comprato_comprare_VERB', 'ieri_ieri_ADV')	5	comprato ieri	comprato	ieri	comprare	ieri	VERB	ADV
('qui_qui_ADV', 'sono_essere_AUX')	5	qui sono	qui	sono	qui	essere	ADV	AUX
('una_uno_DET', 'serie_serie_NOUN')	5	una serie	una	serie	uno	serie	DET	NOUN
('aria_aria_NOUN', 'è_essere_AUX')	5	aria è	aria	è	aria	essere	NOUN	AUX
('ancora_ancora_ADV', 'trovato_trovare_VERB')	5	ancora trovato	ancora	trovato	ancora	trovare	ADV	VERB
('da_da_ADP', 'prendere_prendere_VERB')	5	da prendere	da	prendere	da	prendere	ADP	VERB
('berbero_berbero_NOUN', 'è_essere_AUX')	5	berbero è	berbero	è	berbero	essere	NOUN	AUX
('tua_tuo_DET', 'voce_voce_NOUN')	5	tua voce	tua	voce	tuo	voce	DET	NOUN
('solo_solo_ADV', 'facendo_fare_VERB')	5	solo facendo	solo	facendo	solo	fare	ADV	VERB
('veramente_veramente_ADV', 'buono_buono_ADJ')	5	veramente buono	veramente	buono	veramente	buono	ADV	ADJ
('conosco_conoscere_VERB', 'nessuno_nessuno_PRON')	5	conosco nessuno	conosco	nessuno	conoscere	nessuno	VERB	PRON
('nessuno_nessuno_PRON', 'dei_di_ADP')	5	nessuno dei	nessuno	dei	nessuno	di	PRON	ADP
"(""l'_il_DET"", 'asciugamano_asciugamano_NOUN')"	5	l'asciugamano	l'	asciugamano	il	asciugamano	DET	NOUN
('si_si_PRON', 'aspettava_aspettare_VERB')	5	si aspettava	si	aspettava	si	aspettare	PRON	VERB
('chiedendo_chiedere_VERB', 'di_di_ADP')	5	chiedendo di	chiedendo	di	chiedere	di	VERB	ADP
('è_essere_AUX', 'chiaro_chiaro_ADJ')	5	è chiaro	è	chiaro	essere	chiaro	AUX	ADJ
('parlare_parlare_VERB', 'così_così_ADV')	5	parlare così	parlare	così	parlare	così	VERB	ADV
('è_essere_AUX', 'nostra_nostro_DET')	5	è nostra	è	nostra	essere	nostro	AUX	DET
('già_già_ADV', 'pagato_pagare_VERB')	5	già pagato	già	pagato	già	pagare	ADV	VERB
('perché_perché_PRON', 'vuoi_volere_VERB')	5	perché vuoi	perché	vuoi	perché	volere	PRON	VERB
('dalle_da_ADP', 'loro_loro_DET')	5	dalle loro	dalle	loro	da	loro	ADP	DET
('carne_carne_NOUN', 'rossa_rosso_ADJ')	5	carne rossa	carne	rossa	carne	rosso	NOUN	ADJ
('corso_corso_NOUN', 'di_di_ADP')	5	corso di	corso	di	corso	di	NOUN	ADP
('passare_passare_VERB', 'il_il_DET')	5	passare il	passare	il	passare	il	VERB	DET
('sono_essere_VERB', 'alcuni_alcuno_DET')	5	sono alcuni	sono	alcuni	essere	alcuno	VERB	DET
('eravamo_essere_AUX', 'così_così_ADV')	5	eravamo così	eravamo	così	essere	così	AUX	ADV
('dissero_dire_VERB', 'di_di_ADP')	5	di	dissero	di	dire	di	VERB	ADP
('di_di_ADP', 'tradurre_tradurre_VERB')	5	di tradurre	di	tradurre	di	tradurre	ADP	VERB
('di_di_ADP', 'fiducia_fiducia_NOUN')	5	di fiducia	di	fiducia	di	fiducia	ADP	NOUN
('il_il_DET', 'brandy_brandy_NOUN')	5	il brandy	il	brandy	il	brandy	DET	NOUN
('una_uno_DET', 'mossa_mossa_NOUN')	5	una mossa	una	mossa	uno	mossa	DET	NOUN
('nessuno_nessuno_PRON', 'piace_piacere_VERB')	5	nessuno piace	nessuno	piace	nessuno	piacere	PRON	VERB
('vittima_vittima_NOUN', 'di_di_ADP')	5	vittima di	vittima	di	vittima	di	NOUN	ADP
('lavare_lavare_VERB', 'le_il_DET')	5	lavare le	lavare	le	lavare	il	VERB	DET
('una_uno_DET', 'mia_mio_DET')	5	una mia	una	mia	uno	mio	DET	DET
('mio_mio_DET', 'regalo_regalo_NOUN')	5	mio regalo	mio	regalo	mio	regalo	DET	NOUN
('servono_servire_VERB', 'più_più_ADV')	5	servono più	servono	più	servire	più	VERB	ADV
('fatto_fare_VERB', 'finta_finta_NOUN')	5	fatto finta	fatto	finta	fare	finta	VERB	NOUN
('lo_lo_PRON', 'abbia_avere_AUX')	5	lo abbia	lo	abbia	lo	avere	PRON	AUX
('dalle_da_ADP', 'superiori_superiore_ADJ')	5	dalle superiori	dalle	superiori	da	superiore	ADP	ADJ
('detto_dire_VERB', 'quello_quello_PRON')	5	detto quello	detto	quello	dire	quello	VERB	PRON
('ci_ci_PRON', 'rimane_rimanere_VERB')	5	ci rimane	ci	rimane	ci	rimanere	PRON	VERB
"('tutto_tutto_DET', ""l'_il_DET"")"	5	tutto l'	tutto	l'	tutto	il	DET	DET
('tradirei_tradire_VERB', 'mai_mai_ADV')	5	tradirei mai	tradirei	mai	tradire	mai	VERB	ADV
('diedi_diedere_VERB', 'loro_loro_PRON')	5	diedi loro	diedi	loro	diedere	loro	VERB	PRON
('questa_questo_DET', 'gente_gente_NOUN')	5	questa gente	questa	gente	questo	gente	DET	NOUN
('ebbe_avere_VERB', 'una_uno_DET')	5	ebbe una	ebbe	una	avere	uno	VERB	DET
('non_non_ADV', 'averla_avere_AUX')	5	non averla	non	averla	non	avere	ADV	AUX
('comincia_cominciare_VERB', 'a_a_ADP')	5	comincia	comincia	a	cominciare	a	VERB	ADP
('ho_avere_AUX', 'data_dare_VERB')	5	ho data	ho	data	avere	dare	AUX	VERB
('perché_perché_SCONJ', 'lui_lui_PRON')	5	perché lui	perché	lui	perché	lui	SCONJ	PRON
('credere_credere_VERB', 'a_a_ADP')	5		credere	a	credere	a	VERB	ADP
('riunione_riunione_NOUN', 'è_essere_AUX')	5	riunione è	riunione	è	riunione	essere	NOUN	AUX
('è_essere_AUX', 'domani_domani_ADV')	5	è domani	è	domani	essere	domani	AUX	ADV
('piace_piacere_VERB', 'neppure_neppure_ADV')	5	piace neppure	piace	neppure	piacere	neppure	VERB	ADV
('quello_quello_PRON', 'a_a_ADP')	5	quello a	quello	a	quello	a	PRON	ADP
('ombrello_ombrello_NOUN', 'con_con_ADP')	5	ombrello con	ombrello	con	ombrello	con	NOUN	ADP
('delle_di_ADP', 'superiori_superiore_ADJ')	5	delle superiori	delle	superiori	di	superiore	ADP	ADJ
('vi_vi_PRON', 'aiuterò_aiutare_VERB')	5	vi aiuterò	vi	aiuterò	vi	aiutare	PRON	VERB
('la_il_DET', 'lampadina_lampadina_NOUN')	5	la lampadina	la	lampadina	il	lampadina	DET	NOUN
('lei_in_ADP', 'lasciò_lasciare_VERB')	5	lei lasciò	lei	lasciò	in	lasciare	ADP	VERB
('davvero_davvero_ADV', 'bello_bello_ADJ')	5	davvero bello	davvero	bello	davvero	bello	ADV	ADJ
('guardando_guardare_VERB', 'il_il_DET')	5	guardando il	guardando	il	guardare	il	VERB	DET
('non_non_ADV', 'finisce_finire_VERB')	5	non finisce	non	finisce	non	finire	ADV	VERB
('prezzo_prezzo_NOUN', 'di_di_ADP')	5	prezzo di	prezzo	di	prezzo	di	NOUN	ADP
('la_il_DET', 'vittima_vittima_NOUN')	5	la vittima	la	vittima	il	vittima	DET	NOUN
('ti_ti_PRON', 'piaccia_piacere_VERB')	5	ti piaccia	ti	piaccia	ti	piacere	PRON	VERB
('malapena_malapena_NOUN', 'a_a_ADP')	5		malapena	a	malapena	a	NOUN	ADP
('a_a_ADP', 'raggiungere_raggiungere_VERB')	5	a raggiungere	a	raggiungere	a	raggiungere	ADP	VERB
"(""quest'_questo_DET"", 'acqua_acqua_NOUN')"	5	quest'acqua	quest'	acqua	questo	acqua	DET	NOUN
('alle_a_ADP', 'donne_donna_NOUN')	5	alle donne	alle	donne	a	donna	ADP	NOUN
('non_non_ADV', 'venite_venire_VERB')	5	non venite	non	venite	non	venire	ADV	VERB
('berbero_berbero_NOUN', 'a_a_ADP')	5		berbero	a	berbero	a	NOUN	ADP
('è_essere_AUX', 'corretto_correggere_VERB')	5	è corretto	è	corretto	essere	correggere	AUX	VERB
('potrebbe_potere_AUX', 'avere_avere_VERB')	5	potrebbe avere	potrebbe	avere	potere	avere	AUX	VERB
('era_essere_AUX', 'ubriaco_ubriaco_ADJ')	5	era ubriaco	era	ubriaco	essere	ubriaco	AUX	ADJ
('smisero_smettere_VERB', 'di_di_ADP')	5	smisero di	smisero	di	smettere	di	VERB	ADP
('il_il_DET', 'trekking_trekking_NOUN')	5	il trekking	il	trekking	il	trekking	DET	NOUN
('mi_mi_PRON', 'voleva_volere_AUX')	5	mi voleva	mi	voleva	mi	volere	PRON	AUX
('sono_essere_AUX', 'entrata_entrare_VERB')	5	sono entrata	sono	entrata	essere	entrare	AUX	VERB
('dubito_dubitare_VERB', 'che_che_SCONJ')	5	dubito che	dubito	che	dubitare	che	VERB	SCONJ
('il_il_DET', 'sandwich_sandwich_NOUN')	5	il sandwich	il	sandwich	il	sandwich	DET	NOUN
('condannato_condannare_VERB', 'a_a_ADP')	5		condannato	a	condannare	a	VERB	ADP
('della_di_ADP', 'stessa_stesso_ADJ')	5	della stessa	della	stessa	di	stesso	ADP	ADJ
('cosa_cosa_PRON', 'intendi_intendere_VERB')	5	cosa intendi	cosa	intendi	cosa	intendere	PRON	VERB
('le_il_DET', 'macchine_macchina_NOUN')	5	le macchine	le	macchine	il	macchina	DET	NOUN
('dizionario_dizionario_NOUN', 'è_essere_AUX')	5	dizionario è	dizionario	è	dizionario	essere	NOUN	AUX
('dovrebbe_dovere_AUX', 'scusarsi_scusare_VERB')	5	dovrebbe scusarsi	dovrebbe	scusarsi	dovere	scusare	AUX	VERB
('sta_stare_AUX', 'ignorando_ignorare_VERB')	5	sta ignorando	sta	ignorando	stare	ignorare	AUX	VERB
('non_non_ADV', 'tutti_tutto_DET')	5	non tutti	non	tutti	non	tutto	ADV	DET
('mucchio_mucchio_NOUN', 'di_di_ADP')	5	mucchio di	mucchio	di	mucchio	di	NOUN	ADP
('la_il_DET', 'folla_folla_NOUN')	5	la folla	la	folla	il	folla	DET	NOUN
('veloce_veloce_ADJ', 'possibile_possibile_ADJ')	5	veloce possibile	veloce	possibile	veloce	possibile	ADJ	ADJ
('troppo_troppo_ADV', 'lontano_lontano_ADV')	5	troppo lontano	troppo	lontano	troppo	lontano	ADV	ADV
"(""l'_il_DET"", 'abitudine_abitudine_NOUN')"	5	l'abitudine	l'	abitudine	il	abitudine	DET	NOUN
('abitudine_abitudine_NOUN', 'di_di_ADP')	5	abitudi	abitudine	di	abitudine	di	NOUN	ADP
('sia_essere_AUX', 'suo_suo_DET')	5	sia suo	sia	suo	essere	suo	AUX	DET
('un_uno_DET', 'incendio_incendio_NOUN')	5	un incendio	un	incendio	uno	incendio	DET	NOUN
('ero_essere_AUX', 'stanca_stanco_ADJ')	5	ero stanca	ero	stanca	essere	stanco	AUX	ADJ
('ha_avere_VERB', 'nessuno_nessuno_PRON')	5	ha nessuno	ha	nessuno	avere	nessuno	VERB	PRON
('lei_in_ADP', 'quanto_quanto_PRON')	5	lei quanto	lei	quanto	in	quanto	ADP	PRON
('che_che_PRON', 'disse_dire_VERB')	5	che disse	che	disse	che	dire	PRON	VERB
('vuoi_volere_AUX', 'vedere_vedere_VERB')	5	vuoi vedere	vuoi	vedere	volere	vedere	AUX	VERB
('può_potere_AUX', 'ancora_ancora_ADV')	5	può ancora	può	ancora	potere	ancora	AUX	ADV
('di_di_ADP', 'proteggere_proteggere_VERB')	5	di proteggere	di	proteggere	di	proteggere	ADP	VERB
('deciso_decidere_VERB', 'cosa_cosa_PRON')	5	deciso cosa	deciso	cosa	decidere	cosa	VERB	PRON
('acqua_acqua_NOUN', 'era_essere_AUX')	5	acqua era	acqua	era	acqua	essere	NOUN	AUX
('ho_avere_AUX', 'seguito_seguire_VERB')	5	ho seguito	ho	seguito	avere	seguire	AUX	VERB
('ha_avere_AUX', 'ripetuto_ripetere_VERB')	5	ha ripetuto	ha	ripetuto	avere	ripetere	AUX	VERB
('cercando_cercare_VERB', 'lavoro_lavoro_NOUN')	5	cercando lavoro	cercando	lavoro	cercare	lavoro	VERB	NOUN
('è_essere_AUX', 'lavato_lavare_VERB')	5	è lavato	è	lavato	essere	lavare	AUX	VERB
('ha_avere_AUX', 'veramente_veramente_ADV')	5	ha veramente	ha	veramente	avere	veramente	AUX	ADV
('è_essere_AUX', 'pulito_pulito_ADJ')	5	è pulito	è	pulito	essere	pulito	AUX	ADJ
('la_il_DET', 'scopa_scopa_NOUN')	5	la scopa	la	scopa	il	scopa	DET	NOUN
('darò_dare_VERB', 'una_uno_DET')	5	darò una	darò	una	dare	uno	VERB	DET
('ancora_ancora_ADV', 'pensando_pensare_VERB')	5	ancora pensando	ancora	pensando	ancora	pensare	ADV	VERB
('bambina_bambino_NOUN', 'sta_stare_AUX')	5	bambina sta	bambina	sta	bambino	stare	NOUN	AUX
('telefonare_telefonare_VERB', 'a_a_ADP')	5		telefonare	a	telefonare	a	VERB	ADP
('a_a_ADP', 'biliardo_biliardo_NOUN')	5	ami ha giocato a biliardo	a	biliardo	a	biliardo	ADP	NOUN
('un_uno_DET', 'ex_ex_ADJ')	5	un ex	un	ex	uno	ex	DET	ADJ
('pochi_poco_DET', 'giorni_giorno_NOUN')	5	pochi giorni	pochi	giorni	poco	giorno	DET	NOUN
('sia_essere_VERB', 'un_uno_DET')	5	sia un	sia	un	essere	uno	VERB	DET
('sono_essere_AUX', 'nervosa_nervoso_ADJ')	5	sono nervosa	sono	nervosa	essere	nervoso	AUX	ADJ
('sarò_essere_AUX', 'sempre_sempre_ADV')	5	sarò sempre	sarò	sempre	essere	sempre	AUX	ADV
('pensano_pensare_VERB', 'che_che_SCONJ')	5	pensano che	pensano	che	pensare	che	VERB	SCONJ
('stai_stare_VERB', 'lontano_lontano_ADV')	5	stai lontano	stai	lontano	stare	lontano	VERB	ADV
('è_essere_VERB', 'freddo_freddo_ADJ')	5	è freddo	è	freddo	essere	freddo	VERB	ADJ
"(""dall'_da_ADP"", 'essere_essere_AUX')"	5	dall'essere	dall'	essere	da	essere	ADP	AUX
('denaro_denaro_NOUN', 'con_con_ADP')	5	denaro con	denaro	con	denaro	con	NOUN	ADP
('così_così_ADV', 'non_non_ADV')	5	così non	così	non	così	non	ADV	ADV
('sono_essere_AUX', 'nelle_in_ADP')	5	sono nelle	sono	nelle	essere	in	AUX	ADP
('quando_quando_SCONJ', 'il_il_DET')	5	quando il	quando	il	quando	il	SCONJ	DET
('mi_mi_PRON', 'perdonerà_perdonare_VERB')	5	mi perdonerà	mi	perdonerà	mi	perdonare	PRON	VERB
('così_così_ADV', 'orgoglioso_orgoglioso_ADJ')	5	così orgoglioso	così	orgoglioso	così	orgoglioso	ADV	ADJ
('la_la_PRON', 'deve_dovere_AUX')	5	la deve	la	deve	la	dovere	PRON	AUX
('deve_dovere_AUX', 'trovare_trovare_VERB')	5	deve trovare	deve	trovare	dovere	trovare	AUX	VERB
('fate_fare_VERB', 'ciò_ciò_PRON')	5	fate ciò	fate	ciò	fare	ciò	VERB	PRON
('fra_fra_ADP', 'un_uno_DET')	5	fra un	fra	un	fra	uno	ADP	DET
('tua_tuo_DET', 'borsa_borsa_NOUN')	5	tua borsa	tua	borsa	tuo	borsa	DET	NOUN
('darmi_dare_VERB', 'una_uno_DET')	5	darmi una	darmi	una	dare	uno	VERB	DET
('cambiare_cambiare_VERB', 'idea_idea_NOUN')	5	cambiare idea	cambiare	idea	cambiare	idea	VERB	NOUN
('estero_estero_NOUN', 'per_per_ADP')	5	estero per	estero	per	estero	per	NOUN	ADP
('ordinato_ordinare_VERB', 'di_di_ADP')	5	ordi	ordinato	di	ordinare	di	VERB	ADP
('è_essere_AUX', 'brutto_brutto_ADJ')	5	è brutto	è	brutto	essere	brutto	AUX	ADJ
('uno_uno_DET', 'sconto_sconto_NOUN')	5	uno sconto	uno	sconto	uno	sconto	DET	NOUN
('versata_versare_VERB', 'un_uno_DET')	5	versata un	versata	un	versare	uno	VERB	DET
('è_essere_AUX', 'disposta_disposto_ADJ')	5	è disposta	è	disposta	essere	disposto	AUX	ADJ
('posso_potere_AUX', 'lavorare_lavorare_VERB')	5	posso lavorare	posso	lavorare	potere	lavorare	AUX	VERB
('altra_altro_ADJ', 'possibilità_possibilità_NOUN')	5	altra possibilità	altra	possibilità	altro	possibilità	ADJ	NOUN
('fatto_fare_VERB', 'questa_questo_DET')	5	fatto questa	fatto	questa	fare	questo	VERB	DET
('sentito_sentire_VERB', 'qualcosa_qualcosa_PRON')	5	sentito qualcosa	sentito	qualcosa	sentire	qualcosa	VERB	PRON
('zuppa_zuppa_NOUN', 'di_di_ADP')	5	zuppa di	zuppa	di	zuppa	di	NOUN	ADP
('ho_avere_AUX', 'aiutata_aiutare_VERB')	5	ho aiutata	ho	aiutata	avere	aiutare	AUX	VERB
('di_di_ADP', 'stivali_stivale_NOUN')	5	di stivali	di	stivali	di	stivale	ADP	NOUN
('di_di_ADP', 'molto_molto_ADV')	5	di molto	di	molto	di	molto	ADP	ADV
('le_le_PRON', 'puoi_potere_AUX')	5	le puoi	le	puoi	le	potere	PRON	AUX
('qualche_qualche_DET', 'problema_problema_NOUN')	5	qualche problema	qualche	problema	qualche	problema	DET	NOUN
('abbiamo_avere_AUX', 'cercato_cercare_VERB')	5	abbiamo cercato	abbiamo	cercato	avere	cercare	AUX	VERB
