term_italian,is_base,base_lemma_italian,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
vedete,false,vedere,verb,you (plural) see,"perception,vision",n/a,2p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Voi vedete la torre.,You (plural) see the tower.
vedono,false,vedere,verb,they see,"perception,vision",n/a,3p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Loro vedono gli uccelli.,They see the birds.
vedevo,false,vedere,verb,I was seeing / I used to see,"perception,vision",n/a,1s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Io vedevo spesso quel posto.,I used to see that place often.
vedevi,false,vedere,verb,you were seeing / you used to see,"perception,vision",n/a,2s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu vedevi la pubblicità.,You used to see the advertisement.
vedeva,false,vedere,verb,he/she/it was seeing / used to see,"perception,vision",n/a,3s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,also 'you (formal)',Lei vedeva le luci.,She used to see the lights.
vedevamo,false,vedere,verb,we were seeing / we used to see,"perception,vision",n/a,1p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Noi vedevamo quel film spesso.,We used to watch that film often.
vedevate,false,vedere,verb,you (plural) were seeing / used to see,"perception,vision",n/a,2p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Voi vedevate il tramonto.,You (plural) used to see the sunset.
vedevano,false,vedere,verb,they were seeing / used to see,"perception,vision",n/a,3p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Loro vedevano tutto.,They saw everything.
ho visto,false,vedere,verb,I have seen / I saw,"perception,vision",n/a,1s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Ho visto il film ieri.,I saw the film yesterday.
ho visto,false,vedere,verb,I have seen / I saw,"perception,vision",n/a,1s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Ho visto il film ieri.,I saw the film yesterday.
hai visto,false,vedere,verb,you have seen / you saw,"perception,vision",n/a,2s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Hai visto le foto?,Have you seen the photos?
hai visto,false,vedere,verb,you have seen / you saw,"perception,vision",n/a,2s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Hai visto le foto?,Have you seen the photos?
ha visto,false,vedere,verb,she has seen / she saw,"perception,vision",n/a,3s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses; also 'you (formal)',Ha visto il documentario.,She has seen the documentary.
ha visto,false,vedere,verb,he has seen / he saw,"perception,vision",n/a,3s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses; also 'you (formal)',Ha visto il documentario.,He has seen the documentary.
abbiamo visto,false,vedere,verb,we have seen / we saw,"perception,vision",n/a,1p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Abbiamo visto quelle immagini.,We have seen those images.
abbiamo visto,false,vedere,verb,we have seen / we saw,"perception,vision",n/a,1p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Abbiamo visto quelle immagini.,We have seen those images.
avete visto,false,vedere,verb,you (plural) have seen / you (plural) saw,"perception,vision",n/a,2p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Avete visto le opere?,Have you (plural) seen the works?
avete visto,false,vedere,verb,you (plural) have seen / you (plural) saw,"perception,vision",n/a,2p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Avete visto le opere?,Have you (plural) seen the works?
hanno visto,false,vedere,verb,they have seen / they saw,"perception,vision",n/a,3p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Hanno visto le ragazze.,They have seen the girls.
hanno visto,false,vedere,verb,they have seen / they saw,"perception,vision",n/a,3p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Hanno visto i ragazzi.,They have seen the boys.
venire,true,venire,verb,to come,"movement,arrival",n/a,n/a,n/a,n/a,non-finite,infinitive,false,false,false,n/a,n/a,n/a,n/a,base lemma,Voglio venire domani.,I want to come tomorrow.
venendo,false,venire,verb,coming,"movement,arrival",n/a,n/a,n/a,n/a,non-finite,gerund,false,false,false,n/a,n/a,n/a,n/a,n/a,Sto venendo adesso.,I am coming now.
venute,false,venire,verb,come (feminine plural),"movement,arrival",n/a,n/a,feminine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'essere' to form compound tenses,Sono venute ieri.,They (fem) came yesterday.
venuta,false,venire,verb,come (feminine singular),"movement,arrival",n/a,n/a,feminine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'essere' to form compound tenses,È venuta tardi.,She came late.
venuti,false,venire,verb,come (masculine plural),"movement,arrival",n/a,n/a,masculine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'essere' to form compound tenses,Sono venuti insieme.,They (masc) came together.
venuto,false,venire,verb,come (masculine singular),"movement,arrival",n/a,n/a,masculine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'essere' to form compound tenses,È venuto ieri.,He came yesterday.
vengo,false,venire,verb,I come,"movement,arrival",n/a,1s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Io vengo alle otto.,I come at eight.
vieni,false,venire,verb,you come,"movement,arrival",n/a,2s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu vieni con noi?,Are you coming with us?
viene,false,venire,verb,he/she/it comes,"movement,arrival",n/a,3s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,also 'you (formal)',Lui viene da Milano.,He comes from Milan.
veniamo,false,venire,verb,we come,"movement,arrival",n/a,1p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Noi veniamo stasera.,We are coming tonight.
venite,false,venire,verb,you (plural) come,"movement,arrival",n/a,2p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Voi venite sempre in bici.,You (plural) always come by bike.
vengono,false,venire,verb,they come,"movement,arrival",n/a,3p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Loro vengono dalla campagna.,They come from the countryside.
venivo,false,venire,verb,I was coming,"movement,arrival",n/a,1s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Io venivo spesso qui.,I used to come here often.
venivi,false,venire,verb,you were coming,"movement,arrival",n/a,2s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu venivi ogni estate.,You used to come every summer.
veniva,false,venire,verb,he/she/it was coming,"movement,arrival",n/a,3s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,also 'you were (formal)',Lui veniva da lontano.,He was coming from far away.
venivamo,false,venire,verb,we were coming,"movement,arrival",n/a,1p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Noi venivamo insieme.,We used to come together.
venivate,false,venire,verb,you (plural) were coming,"movement,arrival",n/a,2p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Voi venivate spesso.,You (plural) used to come often.
venivano,false,venire,verb,they were coming,"movement,arrival",n/a,3p,n/a,plural,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Loro venivano ogni anno.,They used to come every year.
sono venuta,false,venire,verb,I have come / I came,"movement,arrival",n/a,1s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Sono venuta ieri.,I came yesterday.
sono venuto,false,venire,verb,I have come / I came,"movement,arrival",n/a,1s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Sono venuto ieri.,I came yesterday.
sei venuta,false,venire,verb,you have come / you came,"movement,arrival",n/a,2s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Sei venuta in ritardo.,You came late.
sei venuto,false,venire,verb,you have come / you came,"movement,arrival",n/a,2s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Sei venuto presto.,You came early.
è venuta,false,venire,verb,she has come / she came,"movement,arrival",n/a,3s,feminine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number; also 'you (formal)',È venuta alla festa.,She came to the party.
è venuto,false,venire,verb,he has come / he came,"movement,arrival",n/a,3s,masculine,singular,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number; also 'you (formal)',È venuto con noi.,He came with us.
siamo venute,false,venire,verb,we have come / we came,"movement,arrival",n/a,1p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Siamo venute insieme.,We (fem) came together.
siamo venuti,false,venire,verb,we have come / we came,"movement,arrival",n/a,1p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Siamo venuti ieri.,We came yesterday.
siete venute,false,venire,verb,you (plural) have come / you (plural) came,"movement,arrival",n/a,2p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Siete venute in tempo.,"You (pl,fem) came on time."
siete venuti,false,venire,verb,you (plural) have come / you (plural) came,"movement,arrival",n/a,2p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Siete venuti ieri sera.,You (pl) came last night.
sono venute,false,venire,verb,they have come / they came,"movement,arrival",n/a,3p,feminine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Sono venute tutte.,They (fem) have all come.
sono venuti,false,venire,verb,they have come / they came,"movement,arrival",n/a,3p,masculine,plural,indicative,passato_prossimo,false,false,true,n/a,n/a,n/a,n/a,agreement by subject gender/number,Sono venuti puntuali.,They (masc) came on time.
volere,true,volere,verb,to want,"desire,requests",n/a,n/a,n/a,n/a,non-finite,infinitive,false,false,false,n/a,n/a,n/a,n/a,base lemma,È difficile volere sempre la stessa cosa.,It's hard to always want the same thing.
volendo,false,volere,verb,wanting,"desire,requests",n/a,n/a,n/a,n/a,non-finite,gerund,false,false,false,n/a,n/a,n/a,n/a,n/a,"Volendo, posso aiutare.","If desired, I can help."
voluto,false,volere,verb,wanted (masculine singular),"desire,requests",n/a,n/a,masculine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Il risultato voluto è arrivato.,The desired result has arrived.
voluta,false,volere,verb,wanted (feminine singular),"desire,requests",n/a,n/a,feminine,singular,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,La scelta voluta non era facile.,The wanted choice was not easy.
voluti,false,volere,verb,wanted (masculine plural),"desire,requests",n/a,n/a,masculine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,I cambiamenti voluti sono stati molti.,The wanted changes were many.
volute,false,volere,verb,wanted (feminine plural),"desire,requests",n/a,n/a,feminine,plural,non-finite,participle,false,false,false,n/a,n/a,n/a,n/a,used with auxiliary 'avere' to form compound tenses,Le condizioni volute non si sono verificate.,The desired conditions did not occur.
voglio,false,volere,verb,I want,"desire,requests",n/a,1s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Io voglio un caffè.,I want a coffee.
vuoi,false,volere,verb,you want,"desire,requests",n/a,2s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu vuoi uscire?,Do you want to go out?
vuole,false,volere,verb,he/she/it wants,"desire,requests",n/a,3s,n/a,singular,indicative,present,false,false,false,n/a,n/a,n/a,n/a,also 'you want (formal)',Lui vuole restare.,He wants to stay.
vogliamo,false,volere,verb,we want,"desire,requests",n/a,1p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Noi vogliamo partire.,We want to leave.
volete,false,volere,verb,you (plural) want,"desire,requests",n/a,2p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Voi volete venire?,Do you (plural) want to come?
vogliono,false,volere,verb,they want,"desire,requests",n/a,3p,n/a,plural,indicative,present,false,false,false,n/a,n/a,n/a,n/a,n/a,Loro vogliono cambiare.,They want to change.
volevo,false,volere,verb,I wanted,"desire,requests",n/a,1s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Io volevo andare.,I wanted to go.
volevi,false,volere,verb,you wanted,"desire,requests",n/a,2s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,n/a,Tu volevi restare.,You wanted to stay.
voleva,false,volere,verb,he/she/it wanted,"desire,requests",n/a,3s,n/a,singular,indicative,imperfect,false,false,false,n/a,n/a,n/a,n/a,also 'you wanted (formal)',Lui voleva parlare.,He wanted to speak.
