text_it	text_en	hash	text_it_length	text_en_length
La nuova stagione debutterà il 20 ottobre.	The new season premiers October 20th.	41b7ccbe-a29d-56ca-9d8d-24c79f5b8014	42	37
Non è necessario brillare per avere valore.	It isn't necessary to shine to have value.	1b6265ec-dbed-5f87-82d0-4fcf2278da7e	43	42
È molto esigente riguardo al suo aspetto.	Tom is very particular about his appearance.	be44f1dd-d36e-505c-9959-7f253bdb2069	41	44
Si sono spogliati.	They undressed.	22fa1d1e-8f7f-5eee-b539-effd40eb2163	18	15
Si sono spogliate.	They undressed.	66960914-de22-52f4-9ccc-e45d6f21ed5a	18	15
Vuoi uscire a cena?	Do you want to go out for dinner?	445d5417-a25f-595a-a328-4b3cb78da56e	19	33
Non è solo per fare scena.	It isn't just for show.	aeeecb29-7233-5e1f-8a00-db4d5e61c810	26	23
È grasso e tutti lo prendono in giro.	Sami is fat and everyone is making fun of him.	5c192b9c-3915-5e93-8d15-0af88294435e	37	46
Il Venezuela è il mio secondo paese.	Venezuela is my second homeland.	da20c254-a793-5744-8808-8b58f9c26b14	36	32
La Siria è un paese in rovina.	Syria is a country in ruins.	8aeb296f-6ab7-5f45-8bd8-61ca2f703785	30	28
Sapevo che avrei vinto.	I knew I'd win.	9d4af11b-c0c7-5498-a550-e8c99c12c414	23	15
Sapevo che avremmo vinto.	I knew we'd win.	1561cb1b-c978-5f6f-b662-5ea523900ea4	25	16
Ricevetti delle minacce.	I received threats.	5ddf0525-7baf-5658-a444-4dc9d6a3d3ad	24	19
Dove sono i miei vestiti?	Where are my clothes?	3a346ee4-f4a8-511d-915b-85e3c1393a1f	25	21
Il Canada è pieno di cabili.	Canada is full of Kabyles.	388b6d4c-9ddb-5095-ad7a-b126f4816dcf	28	26
Indossava una bella corona.	She wore a beautiful crown.	2b08b2fa-c3ad-55b4-86e6-389f4d53d968	27	27
Non avrei mai dovuto aprire la bocca.	I never should've opened my mouth.	c14be630-a90c-50a9-b971-916d1545271f	37	34
Tom ha bisogno del tuo aiuto.	Tom needs your help.	8e7b9944-f9c1-52a6-9d61-874929e0314e	29	20
Tom ha bisogno del suo aiuto.	Tom needs your help.	52e3c4e6-ce05-55f9-8b8e-180ff934968c	29	20
Tom ha bisogno del vostro aiuto.	Tom needs your help.	39ef7c0a-542c-5f28-96c3-660b1911ca2f	32	20
È stata una performance splendida.	It was a splendid performance.	12b2f381-a8c9-5535-ad7b-556b198a9b2f	34	30
Fu una performance splendida.	It was a splendid performance.	de76e75f-74b9-53f5-9d16-5aa8def27d68	29	30
Tom non mi perdonerà mai, vero?	Tom is never going to forgive me, is he?	7d1fe125-ba00-5a2b-b825-64018d42d573	31	40
Tom era facile da trovare.	Tom was easy to find.	15666e3f-368e-5b9a-9cf1-36b41119b3fe	26	21
Non mi piace mentirle.	I don't like lying to her.	9f5b8c5a-f007-59b4-8174-87591837f0ca	22	26
A me non piace mentirle.	I don't like lying to her.	255d6581-36fd-58c0-9fc9-50ce334d9199	24	26
Le arance hanno molte vitamine.	Oranges have a lot of vitamins.	086afe26-50d3-5ce2-a3b1-5fb1243070c9	31	31
Rispose alla domanda.	He answered the question.	f805b9bd-cf2a-587a-9864-b82ff1219613	21	25
Mary sarà dispiaciuta di non averlo fatto.	Mary will be sorry she didn't do that.	da02e88e-f464-56e9-b8e5-2aefc35cd512	42	38
Sei proprio un esibizionista.	You're such a show off.	a66eb021-2e93-5bd6-9891-1227924d060e	29	23
Ascoltiamo un po' di jazz.	Let's listen to some jazz.	2ece817c-2ba4-5f80-b5b4-1b1a3523e002	26	26
Smettetela di dire sciocchezze.	Stop talking nonsense.	cc2651eb-aaea-503d-9e22-c179e2e4c52d	31	22
Questa è la pistola di mio marito.	This is my husband's handgun.	67c7019e-3465-505a-9cf3-9a8755c1467a	34	29
È arrivata l'ora della verità.	The hour of truth has come.	5f41a3ef-60ec-5774-9061-335d0c232140	30	27
Ai visitatori è stato detto di andarsene.	The visitors were told to go.	dc4a522c-f270-537b-827a-83279758ebe3	41	29
Mary sta bevendo vino rosso, vero?	Mary is drinking red wine, isn't she?	90327c99-f79b-5952-a07d-215a427d45d4	34	37
Mary non è pigra com'era una volta.	Mary isn't as lazy as she used to be.	ec66ef6c-67eb-5e7e-aa3a-1f7f4ae68206	35	37
Mary è davvero egoista, vero?	Mary is really selfish, isn't she?	450cfdd6-b13d-570b-890a-3a5c035a2993	29	34
Mary è veramente egoista, vero?	Mary is really selfish, isn't she?	219a34bc-164b-5cb5-9275-95997de8ffcd	31	34
Mary emigrò in Australia quando aveva trent'anni.	Mary emigrated to Australia when she was thirty.	19810e9b-fef2-50fd-88a0-205a2ae5d5a2	49	48
Mary sembra essere determinata.	Mary looks like she's determined.	93b18e52-2209-58d0-876c-e78eee1a8df4	31	33
Non sapevi che Mary viveva da sola?	Didn't you know Mary lived by herself?	02d6b47a-8a22-557a-88c8-7a5887b2e6d0	35	38
Non sapeva che Mary viveva da sola?	Didn't you know Mary lived by herself?	dec143bb-9f50-5893-ba88-3f38aa010072	35	38
Non sapevate che Mary viveva da sola?	Didn't you know Mary lived by herself?	1112849d-6a48-5ad2-a9a9-e6b4a3ae07f7	37	38
Non sapevi che Mary abitava da sola?	Didn't you know Mary lived by herself?	568b8974-afca-5009-9394-bdbb4ca9a88f	36	38
Non sapeva che Mary abitava da sola?	Didn't you know Mary lived by herself?	6af26ee9-cd22-5de3-90a9-52751cf725c4	36	38
Non sapevate che Mary abitava da sola?	Didn't you know Mary lived by herself?	a1db3110-1dda-5a48-9188-76c6909516d9	38	38
Mary è incredibilmente stupida, vero?	Mary is incredibly stupid, isn't she?	0a545863-3b14-5567-bd25-a4a4b09b60e1	37	37
Mary ha promesso che avrebbe pulito la sua stanza.	Mary promised she'd clean her room.	70ca47e3-1015-517a-b193-3ce251ab2a06	50	35
Mary promise che avrebbe pulito la sua stanza.	Mary promised she'd clean her room.	9e47377a-a968-5de2-a3c5-b1e19d9d6ee8	46	35
Mary sapeva cosa stava facendo?	Did Mary know what she was doing?	9e69e55d-65cf-5429-832f-3f87501a6d16	31	33
Mary mi ha detto che le è piaciuto lo spettacolo.	Mary told me she enjoyed the show.	2d0e7569-8b1b-5f6a-a171-63822022c29d	49	34
Mary mi disse che le piacque lo spettacolo.	Mary told me she enjoyed the show.	e7f7f81a-b39c-5125-b264-1433d912169a	43	34
Ad alcuni ragazzi non piacciono le mele.	Some boys don't like apples.	450a5129-b14d-58d7-8ff6-a736d503e91c	40	28
Alcuni bambini nuotano nel fiume.	Some children swim in the river.	27eb062a-0b28-537a-9818-f1837142f0ef	33	32
Stiamo finendo l'acqua.	We're running out of water.	fcdc45da-9016-5d98-95d5-3ff632995d8f	23	27
I miei sono peggiori.	Mine are worse.	be4344a9-2c31-5627-82be-c362a030d9de	21	15
Le mie sono peggiori.	Mine are worse.	b57970e3-5d0a-5c9e-a169-d1034769c96c	21	15
Era occupato.	You were busy.	e590465d-6c95-53a8-a557-497c2d235a68	13	14
Eri occupata.	You were busy.	9d291dcb-5ccc-5986-b8c3-2ea4c134e37f	13	14
Eravate occupati.	You were busy.	30c227b5-a38d-5a61-b474-b8b4ef2fa6c5	17	14
Eravate occupate.	You were busy.	f2e48264-cab1-5397-a437-a586c4e0c4f2	17	14
Eri impegnato.	You were busy.	6a575252-d4d8-5b5d-b1d0-f0f296410606	14	14
Eri impegnata.	You were busy.	0e1ffc82-a801-5040-a24a-7a1d21d7d843	14	14
Era impegnato.	You were busy.	72b310cf-8006-51e8-80e9-7595ba3ffb93	14	14
Eravate impegnati.	You were busy.	01e348af-da09-5e18-ae3b-6ce991566ac4	18	14
Eravate impegnate.	You were busy.	6301f02f-bc8e-56a4-9ebd-ae88a4263d1c	18	14
Non so perché sei qui.	I don't know why you're here.	78336e69-c09a-5135-91f8-3680fd50adf6	22	29
Non so perché sei qua.	I don't know why you're here.	614073a7-09ea-5c09-8e9f-b80a16e0be60	22	29
Non so perché è qui.	I don't know why you're here.	80256732-af7e-5958-837d-d580ac6f0743	20	29
Non so perché è qua.	I don't know why you're here.	cc381277-ff8a-500b-a3b7-96e48c063059	20	29
Non so perché siete qui.	I don't know why you're here.	133fe463-b36a-5a22-9845-388fbf75e5e3	24	29
Non so perché siete qua.	I don't know why you're here.	b03cd5f7-6463-5a21-9123-0e3cd9c8f309	24	29
Ha quattro figlie.	He has four daughters.	432c18f9-3e75-50b2-ab64-65beed5929a2	18	22
Ci sanguina il naso.	Our noses are bleeding.	969da737-0621-5a40-b15d-8a5711b2b91e	20	23
Sanguiniamo dal naso.	Our noses are bleeding.	d51e8eb4-0734-5945-88fd-1cd2e934704a	21	23
Non mi è mai importato di Tom.	I've never cared for Tom.	f4fc597a-95ba-5878-aa22-a5f64ebf0afa	30	25
A me non è mai importato di Tom.	I've never cared for Tom.	b9440fbf-5057-563a-818c-c9cfb75880ec	32	25
Fa freddo oggi?	Is it cold today?	53667731-34ea-5ac5-b419-429e3a20b8c2	15	17
Tom si comporta molto bene, vero?	Tom is very well behaved, isn't he?	79952ba4-53ee-5ced-baaf-b94a35194e37	33	35
Mary dice che non è interessata.	Mary says she's not interested.	fb114d32-c2e8-5b4c-9531-88d2bd466aee	32	31
Ha scelto la seconda uscita.	He chose the second exit.	679bc41e-12da-57ff-b621-648c901a87ba	28	25
Scelse la seconda uscita.	He chose the second exit.	4b73da94-8d5f-5823-926e-440b3f79da55	25	25
Te ne vai di già?	Are you leaving already?	ddc8d5ab-5e3d-5bfc-8d81-420dd74eadcf	17	24
Ve ne andate di già?	Are you leaving already?	bff95a2e-a8b1-5e82-b256-ceca392e1199	20	24
Si occupa a tempo pieno dei suoi figli.	She takes care of her children full-time.	53a37880-9ccb-5a3f-a18e-a3f43d185f15	39	41
È una persona di cuore.	She's a warm-hearted person.	687806f4-f672-571a-8ba8-69c5ae5a1916	23	28
Ha un atteggiamento positivo.	She has a positive attitude.	336cc641-ecb8-5427-9b92-c089d7c4c19f	29	28
È una persona di buon cuore.	She's a warm-hearted person.	b190e3b4-33e1-5769-b60a-24863f5c6aef	28	28
Mantiene uno sguardo ottimista.	She maintains an optimistic outlook.	aed27880-1f1f-5fff-8330-c127469b5a78	31	36
Irradia positività nelle sue interazioni.	She radiates positivity in her interactions.	66463d2d-cc07-5565-beec-76280f6e658b	41	44
Guarda il lato positivo delle situazioni.	She looks on the bright side of situations.	bf14a045-88e4-5fb9-9df6-d3203b2f5b43	41	43
È una persona calorosa.	She's a warm person.	6481198c-06a5-534f-9227-151864df8603	23	20
È accogliente nei confronti degli altri.	She's welcoming to others.	5cf1e682-2702-50c1-b981-b35fd792e8ca	40	26
Ha una natura amichevole.	She has a friendly nature.	911d35ee-e307-5af7-82bc-2cca372bfe4d	25	26
È disponibile e simpatica.	She's approachable and nice.	f9ac3085-781a-5d6a-8fb0-ed833684055e	26	28
È un individuo socievole.	He's a sociable individual.	625a79e3-35be-514e-ac26-1e69253da208	25	27
Ha un carattere piacevole.	She has a pleasant character.	3aae7e15-301a-515e-8dea-6df05195203f	26	29
La sua personalità è affascinante.	Her personality is charming.	f23bee6a-f444-5878-8fd1-02b402c424d1	34	28
È simpatica e aperta alla conversazione.	She's nice and open to conversation.	7d507efb-b08c-5bf4-b763-8f1529a677b7	40	36
Le piace stare in mezzo alla gente.	She enjoys being around people.	c796630b-1a1b-5e4d-9623-80ff81c19a60	35	31
Le piace socializzare con gli altri.	She likes to socialize with others.	5e33122b-7911-5395-8aff-1ccfff11efd8	36	35
Entra facilmente in contatto con le nuove persone.	She connects easily with new people.	2f947853-0d55-54be-b986-31cc6c7e46ed	50	36
Partecipa bene alle conversazioni.	She engages well in conversations.	4c1cda3d-eaf4-54b0-b193-e8152ecbb929	34	34
Gli altri godono della sua compagnia.	Others enjoy her company.	e26a3039-87eb-5e78-8e00-82055bb7dd98	37	25
Fa amicizia facilmente.	She makes friends easily.	1fd9dc9d-0124-5a09-91d6-9160e9b9a20a	23	25
È divertente stare con lei.	She's fun to be around.	72e35794-a7a0-5e45-8a7b-649a23437444	27	23
Va d'accordo con tutti.	She gets along well with everyone.	434063ee-b80c-5924-892c-46d3d33144b4	23	34
Ha un'indole solare.	She has a sunny disposition.	e305fc2a-b18b-517b-8a96-724f4a319d14	20	28
Trasuda felicità.	She exudes happiness.	a10a908b-ccb5-5c1e-9847-748346cdde5a	17	21
Mostra calore agli altri.	She shows warmth to others.	495d40a7-aa55-5982-b8c9-964aa8fc8e00	25	27
Porta molta gioia.	She brings a lot of joy.	57ffb450-d61a-57be-98ea-3b98b0446a41	18	24
Mantieni sempre la parola data.	Always stick to your word.	7ef3fc33-0847-507d-bb7e-e2b428e936a9	31	26
Gli impegni vanno rispettati.	Commitments should be respected.	544464c8-c354-5c06-b3e9-a4055857ed42	29	32
È importante onorare i propri impegni.	It's important to honor your commitments.	6c57fc2b-3fc2-5560-8472-a0d2133b18ef	38	41
Questo portafoglio non è mio.	This wallet isn't mine.	9b6cb4b0-8495-576d-93eb-5cd069860a77	29	23
Il mio amico è tedesco.	My friend is German.	277bdc77-eb84-5ea0-8628-74de132ee81f	23	20
Sono spesso pressato dal tempo.	I'm frequently pressed for time.	9acb26a9-8ad4-52d7-900e-7564a933a92f	31	32
Sono costantemente in movimento.	I'm constantly on the go.	993d246e-550b-5f36-8e43-c464c0a9d1d6	32	25
Mi ritrovo regolarmente a correre contro il tempo.	I regularly find myself racing against time.	c737a11d-fca4-52f9-b252-a89e3bd8259f	50	44
Spesso ho poco tempo a disposizione.	I often have little time to spare.	15b5390f-9eee-579a-ac60-6b25110570fa	36	34
Di solito ho tempi stretti.	Time is usually tight for me.	e4ecc96a-7ac9-5665-a9a5-81725cf53fb4	27	29
Mi ritrovo spesso a corto di tempo.	I find myself short on time often.	4d8d84e4-73f5-5531-bd0e-377d63742f6c	35	34
Sono regolarmente di fretta.	I'm regularly in a hurry.	5e6f64bf-7c9c-5bf9-816c-c42ce711a412	28	25
Ho spesso un'agenda fitta di impegni.	I frequently have a busy schedule.	3ba77c32-1cda-5b43-a092-96d8f15c3dae	37	34
Di solito ho molto da fare in poco tempo.	I usually have a lot to do in little time.	1f89a0b2-ec80-5555-ade5-37bd0114ad30	41	42
Di solito ho un tempo libero limitato.	I usually have limited free time.	a7c5526f-7391-5223-ac2d-bccdbc75113c	38	33
Di solito ho un programma serrato.	I usually have a tight schedule.	3b501cee-a795-5d57-a49c-e8ccf5bf69e5	34	32
Di solito ho una fitta agenda.	I usually have a busy agenda.	c2f416fe-7813-5eac-886d-56209958be6b	30	29
Raramente ho dei momenti liberi.	I rarely have spare moments.	85aa0bc9-67be-5893-a041-be20b454e47c	32	28
Raramente trovo del tempo libero.	I seldom find free time.	962beee9-581f-5554-aa7e-8b30496844ab	33	24
Raramente ho la possibilità di rilassarmi.	I rarely get a chance to relax.	f66ad021-8c13-590f-bb57-2c58ec413985	42	31
Ho a malapena dei momenti per me stesso.	I hardly have any moments to myself.	379a5ba9-2911-578b-a767-cf8445c73801	40	36
Raramente mi godo dei momenti liberi.	I rarely enjoy free moments.	9d2365ff-aa8e-5d28-86d2-e150b85e6abe	37	28
Raramente ho momenti di inattività.	I rarely have moments of inactivity.	2eca6198-e2c6-5ef8-ac5b-34c74a66c937	35	36
Di solito mi tengo occupato.	I usually keep myself occupied.	23d81f6f-0c8d-5a4b-905a-4fd3641e7076	28	31
Non mi ritrovo spesso con nulla da fare.	I don't often find myself with nothing to do.	e9a1a312-622b-5446-aea2-00d3e9662a61	40	45
Non sperimento spesso la noia.	I don't often experience boredom.	9c153ba1-518d-560f-a943-2d2f2abc58f8	30	33
In genere non passo dei periodi di noia.	I don't typically go through periods of boredom.	9f9aa2fd-9fa2-503b-9090-7bd7af8cf214	40	48
Non sono uno che si annoia facilmente.	I'm not someone who gets bored easily.	4be89016-ca23-56f9-9ec1-18bd1655d7b5	38	38
Sentirmi annoiata è un evento raro per me.	Feeling bored is a rare occurrence for me.	04d290f6-dd13-5712-8c65-4915cac01410	42	42
La noia non mi assale spesso.	Boredom doesn't come to me often.	6df984ee-e137-5b7c-9c04-416bd8fedde7	29	33
Sono bravo a trovare cose da fare.	I'm good at finding things to do.	b5897534-4f60-58f3-9803-aa9769890edb	34	33
Mi mantengo curioso e attivo.	I stay curious and active.	d4aceb6c-6386-5e82-94ce-98c07151dce8	29	26
Mi godo una varietà di attività.	I enjoy a variety of activities.	14869b8c-9221-5c20-a794-b033528c8191	32	32
Sono abile a trovare idee divertenti.	I'm skilled at coming up with fun ideas.	4ce42387-c3b8-59b9-81f1-8864599101b7	37	40
Sono un grande a proporre attività.	I'm great at suggesting activities.	40facdf8-531b-572d-9037-f30e7b5c5583	35	35
Tendi a tenere nascoste le tue ansie.	You tend to keep your anxieties hidden.	88942c1f-bccb-5f33-b5a2-8c7275cfb07d	37	39
Hai l'abitudine di mascherare le tue ansie.	You have a habit of masking your anxieties.	1b467737-a98b-50fa-9b41-ce71551bb105	43	43
Tendi a non mostrare le tue preoccupazioni.	You tend to not show your concerns.	834be8d5-bf79-57b9-92d1-9fbae68ee9ab	43	35
Di solito non riveli il tuo malessere.	You usually don't reveal your unease.	c661944f-9b8d-524a-b352-b2997c6bf08f	38	37
Hai la tendenza a coprire le tue ansie.	You have a tendency to cover up your anxieties.	354e2804-2152-555f-967e-81a9180c00e5	39	47
Di solito nascondi il tuo nervosismo.	You usually hide your nervousness.	a005bc96-c813-59ff-8302-0f67a024652d	37	34
Sono frustrato per come stanno andando le cose.	I'm frustrated with how things are going.	bb90fd03-f0e0-5072-b2cc-a0750301d866	47	41
Sono esausta di questa lotta costante.	I'm exhausted by this constant struggle.	aa992e6c-6b70-5c09-a693-ab653a98e09c	38	40
Mi sento turbato dalla situazione attuale.	I feel upset about the current situation.	06a94827-6769-5af9-9112-5d0dbca2d5b3	42	41
Ne ho abbastanza delle tue falsità.	I've had enough of your falsehoods.	e83a6e84-6062-5f43-89dc-084a2bf2fc0d	35	35
Non sopporto più le tue bugie.	I can't take your lies anymore.	ffce2d05-bf25-50d5-a212-231b11173bdf	30	31
Sono stufo della tua mancanza di onestà.	I'm fed up with your lack of honesty.	d1a575eb-e8a4-5990-b9b4-2695fb527ffd	40	37
Ho chiuso con le tue bugie.	I'm done with your lies.	7d83cd15-0158-5f62-961e-9ec400ef13e7	27	24
In passato, camminavo al mattino.	In the past, I walked in the mornings.	6dfe426a-7093-5017-a0d9-a2e55331efec	33	38
Facevo spesso passeggiate mattutine.	I often took morning walks.	1a50638a-3afe-5f8f-8854-99727fe13c3b	36	27
Mi piaceva camminare nelle prime ore del giorno.	I used to enjoy walking in the early hours.	7df5634e-a9ae-5533-8426-f84ffb2067f4	48	43
Avevo l'abitudine di camminare al mattino.	I had a habit of walking in the morning.	1dff495f-24f3-5759-bcd7-c58bd8ce5596	42	40
Facevo spesso una passeggiata all'alba.	I often took a walk at dawn.	b3fd4cfb-9780-5419-8f02-0d9688e265f6	39	28
Mi piaceva camminare all'aria fresca del mattino.	I liked to walk in the fresh morning air.	21cce803-0fca-5392-b8e0-85b59d7664fc	49	41
Ero consapevole che si era fidanzata.	I was aware that she got engaged.	2160053b-8f66-506b-9713-3a8e48d0388b	37	33
Avevo già saputo del suo fidanzamento.	I'd already heard about her engagement.	d444e44e-0eea-51ad-a80f-deca0d4ac8eb	38	39
Avevo un dovere da compiere.	I had a duty to fulfill.	49614d8b-aaaa-5ef5-80f0-4b391d2765d6	28	24
Ero impegnato in qualcosa di importante.	I was engaged in something important.	d44e4823-4132-5459-bfa0-10d51ed29fc4	40	37
Ero vincolato da un accordo precedente.	I was bound by a prior arrangement.	2e158584-3188-5af6-805b-d59459397201	39	35
Avevo un appuntamento programmato.	I had a scheduled appointment.	d09671dc-d282-5d95-99dd-8daac5f08b61	34	30
Ero concentrato su una questione importante.	I was focused on an important matter.	c101743a-bb96-5bbb-9119-8eab7d9b6235	44	37
Avevo un compito importante da gestire.	I had an important task to handle.	273c9ee7-6d88-5ef4-9fe0-7290580c5463	39	34
Ero dedito a una responsabilità pressante.	I was dedicated to a pressing responsibility.	d7c2eaaa-fc28-5693-b9d7-75442979f26f	42	45
Cercò lavoro in tutta la città.	He looked for work all over the city.	44c97128-19f4-5bde-80cc-9c5bc9ea291b	31	37
Cercò un impiego in ogni parte della città.	He sought employment in every part of town.	2abb858c-a70d-51cb-bfb1-d917d31a1fac	43	43
Come sei arrivato a questo concetto?	How did you arrive at that concept?	ebc5ce8a-465a-52e7-adfb-516a58e232ee	36	35
Cosa ha fatto scattare quest'idea nella tua mente?	What sparked that idea in your mind?	d0b35745-d1db-59e3-99c4-53ed83da64df	50	36
Cosa ti ha portato a questa conclusione?	What led you to that conclusion?	e1aa6d97-8b84-5f10-b3b2-f1835ced92f0	40	32
Cosa ha ispirato questa idea?	What inspired that idea?	65cf8b73-ff45-5686-b729-86c735aa7ca6	29	24
Ho raggiunto il limite.	I've reached my limit.	483320cd-fc8d-51d9-932a-0313d75bdd8f	23	22
Sono al limite della sopportazione.	I'm at my breaking point.	e1c4a5ef-f17b-5ff8-8070-9b86a896e855	35	25
Ho chiuso con questa situazione.	I'm done with this situation.	a6684aa3-116c-5cfe-b949-40dc7b3b79fe	32	29
